Analyse enrichment

MAL ID: 1889 | AniList ID: (hidden) | Enrichment: Success | Relations: 4
MAL ID: 578 | AniList ID: (hidden) | Enrichment: Success | Relations: 0
MAL ID: 811 | AniList ID: (hidden) | Enrichment: Success | Relations: 2
MAL ID: 15059 | AniList ID: (hidden) | Enrichment: Success | Relations: 3
MAL ID: 3701 | AniList ID: (hidden) | Enrichment: Failure | Relations: 0
MAL ID: 389 | AniList ID: (hidden) | Enrichment: Failure | Relations: 0
MAL ID: 24439 | AniList ID: (hidden) | Enrichment: Success | Relations: 2
MAL ID: 1087 | AniList ID: (hidden) | Enrichment: Success | Relations: 4
MAL ID: 22535 | AniList ID: (hidden) | Enrichment: Success | Relations: 0
MAL ID: 1067 | AniList ID: (hidden) | Enrichment: Success | Relations: 1
MAL ID: 28851 | AniList ID: (hidden) | Enrichment: Success | Relations: 1
MAL ID: 4186 | AniList ID: (hidden) | Enrichment: Success | Relations: 1
MAL ID: 1887 | AniList ID: (hidden) | Enrichment: Success | Relations: 5
MAL ID: 5028 | AniList ID: (hidden) | Enrichment: Success | Relations: 2
MAL ID: 2246 | AniList ID: (hidden) | Enrichment: Success | Relations: 3
MAL ID: 4151 | AniList ID: (hidden) | Enrichment: Success | Relations: 1
MAL ID: 4477 | AniList ID: (hidden) | Enrichment: Success | Relations: 3
MAL ID: 1029 | AniList ID: (hidden) | Enrichment: Success | Relations: 0
MAL ID: 34134 | AniList ID: (hidden) | Enrichment: Success | Relations: 3
MAL ID: 402 | AniList ID: (hidden) | Enrichment: Success | Relations: 1
MAL ID: 107 | AniList ID: (hidden) | Enrichment: Success | Relations: 1
MAL ID: 437 | AniList ID: (hidden) | Enrichment: Failure | Relations: 0
MAL ID: 559 | AniList ID: (hidden) | Enrichment: Success | Relations: 1
MAL ID: 1608 | AniList ID: (hidden) | Enrichment: Failure | Relations: 0
MAL ID: 4163 | AniList ID: (hidden) | Enrichment: Success | Relations: 2
MAL ID: 28171 | AniList ID: (hidden) | Enrichment: Success | Relations: 2
MAL ID: 35839 | AniList ID: (hidden) | Enrichment: Success | Relations: 0
MAL ID: 4382 | AniList ID: (hidden) | Enrichment: Success | Relations: 4
MAL ID: 817 | AniList ID: (hidden) | Enrichment: Success | Relations: 1
MAL ID: 1555 | AniList ID: (hidden) | Enrichment: Success | Relations: 3
MAL ID: 4106 | AniList ID: (hidden) | Enrichment: Success | Relations: 1
MAL ID: 177 | AniList ID: (hidden) | Enrichment: Success | Relations: 9
MAL ID: 11113 | AniList ID: (hidden) | Enrichment: Success | Relations: 1
MAL ID: 856 | AniList ID: (hidden) | Enrichment: Success | Relations: 4
MAL ID: 2608 | AniList ID: (hidden) | Enrichment: Failure | Relations: 0
MAL ID: 798 | AniList ID: (hidden) | Enrichment: Success | Relations: 2
MAL ID: 2404 | AniList ID: (hidden) | Enrichment: Success | Relations: 1

Analyse graph connectivity

Number of connected components: 312
Largest component: Fighting Spirit (5 entries)
Singleton components: 261
Components sharing nearly identical canonical titles:

Analyse every disconnected component

Analyse canonical title generation

Produce a root cause

